,항명,호출부호,선명,입항횟수,입항횟수.1,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소.1,계선장소.2,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승객,예선,도선,부선호출부호1,부선호출부호2
94,부산,JVNN7,ARCHE,2022,4,최종,외항,출항,498,2022-09-02 10:20,2022-09-07 14:55,2022-09-07 14:30,2022-09-08 10:50,기타,22YEIL0148E,*LP,01,대평동호안,감천,감천,일반화물선,,1.0,,Y,N,,
95,부산,JVNN7,ARCHE,2022,4,최종,외항,입항,498,2022-09-02 10:20,2022-09-07 14:55,2022-09-02 11:00,2022-09-05 14:49,기타,22YEIL0142I,*LP,01,대평동호안,감천,감천,일반화물선,,1.0,,Y,N,,
96,부산,3EXI3,YU SHUN,2022,1,최종,외항,입항,"2,690",2022-09-02 10:40,2022-09-04 10:48,2022-09-02 12:40,2022-09-05 08:40,기타,22SHSBM201I,MK5,02,감천 5부두 2선석,HAKATA/FUKUOKA,MURORAN,일반화물선,,13.0,,Y,Y,,
97,부산,3EXI3,YU SHUN,2022,1,최종,외항,출항,"2,690",2022-09-02 10:40,2022-09-04 10:48,2022-09-04 09:45,2022-09-05 08:41,기타,22SHSBM202E,MK5,02,감천 5부두 2선석,HAKATA/FUKUOKA,MURORAN,일반화물선,,13.0,,Y,Y,,
98,인천,944402,골드페리3호,2022,97,최종,내항,출항,272,2022-09-02 11:50,2022-09-13 05:24,,2022-09-13 13:16,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,5.0,0.0,0.0,N,N,,
99,인천,944402,골드페리3호,2022,97,최종,내항,입항,272,2022-09-02 11:50,2022-09-13 05:24,,2022-09-13 13:16,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,5.0,0.0,0.0,N,N,,
100,부산,UCVT,USSURI,2022,3,최종,외항,입항,"6,263",2022-09-02 13:45,2022-09-03 04:58,2022-09-02 13:45,2022-09-02 15:32,기타,22FSCOT105I,MSL,01,신항 다목적부두,QINGDAO,KORSAKOV,일반화물선,,21.0,,Y,Y,,
101,부산,UCVT,USSURI,2022,3,최종,외항,출항,"6,263",2022-09-02 13:45,2022-09-03 04:58,2022-09-03 04:58,2022-09-05 08:34,기타,22FSCOT105E,MSL,01,신항 다목적부두,QINGDAO,KORSAKOV,일반화물선,,21.0,,Y,Y,,
102,부산,JVWZ7,CULLINAN MARU,2022,3,최종,외항,출항,202,2022-09-02 13:56,2022-09-07 19:15,2022-09-07 18:15,2022-09-08 15:29,기타,22JPLKDD79E,*LP,01,대평동호안,OCEAN DISTRICT,감천,일반화물선,,1.0,,Y,N,,
103,부산,JVWZ7,CULLINAN MARU,2022,3,최종,외항,입항,202,2022-09-02 13:56,2022-09-07 19:15,2022-09-02 14:56,2022-09-08 15:25,기타,22JPLKAA29I,*LP,01,대평동호안,OCEAN DISTRICT,감천,일반화물선,,1.0,,Y,N,,
104,인천,190019,DAEHO JEJU,2022,4,최종,내항,출항,"1,710",2022-09-02 14:15,2022-09-03 06:40,2022-09-03 06:40,2022-09-05 10:02,기타,,MBB,01,북항 동원로엑스부두 1선석,광양,광양,일반화물선,5.0,4.0,,Y,N,,
105,인천,190019,DAEHO JEJU,2022,4,최종,내항,입항,"1,710",2022-09-02 14:15,2022-09-03 06:40,2022-09-02 14:15,2022-09-05 10:02,기타,,MBB,01,북항 동원로엑스부두 1선석,광양,광양,일반화물선,5.0,4.0,,Y,N,,
106,인천,V3ZC,RUI YANG,2022,4,최종,외항,출항,"2,879",2022-09-02 15:55,2022-09-03 15:00,2022-09-03 13:00,2022-09-03 22:35,기타,22JOASD237E,MBH,02,북항 현대제철부두 2선석,TIANJIN XINGANG PT,KUROSAKI,일반화물선,,13.0,,Y,Y,,
107,인천,V3ZC,RUI YANG,2022,4,최종,외항,입항,"2,879",2022-09-02 15:55,2022-09-03 15:00,2022-09-02 15:30,2022-09-02 17:20,기타,22JOASA237I,MBH,02,북항 현대제철부두 2선석,DALIAN,KUROSAKI,일반화물선,,13.0,,Y,Y,,
108,인천,091413,제23금진,2022,16,최종,내항,출항,"1,691",2022-09-02 18:40,2022-09-06 09:40,,2022-09-23 16:50,기타,,WWY,01,제3입항대기정박지,당진,당진,일반화물선,5.0,4.0,,N,N,,
109,인천,091413,제23금진,2022,16,최종,내항,입항,"1,691",2022-09-02 18:40,2022-09-06 09:40,,2022-09-23 15:44,기타,,WWY,01,제3입항대기정박지,당진,당진,일반화물선,5.0,4.0,,N,N,,
110,인천,181801,덕산훼리호,2022,204,최종,내항,출항,162,2022-09-02 20:00,2022-09-03 06:35,,2022-09-03 07:24,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,9.0,0.0,N,N,,
111,인천,181801,덕산훼리호,2022,204,최종,내항,입항,162,2022-09-02 20:00,2022-09-03 06:35,,2022-09-02 22:15,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,0.0,0.0,N,N,,
112,인천,171825,백령 153호,2022,31,최종,내항,입항,368,2022-09-03 00:50,2022-09-15 14:40,,2022-09-05 09:12,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,0.0,0.0,N,N,,
113,인천,171825,백령 153호,2022,31,최종,내항,출항,368,2022-09-03 00:50,2022-09-15 14:40,,2022-09-15 16:22,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,0.0,0.0,N,N,,
114,인천,3EXW5,JIA YI,2022,2,최종,외항,입항,"4,822",2022-09-03 03:15,2022-09-07 13:24,2022-09-03 03:00,2022-09-03 10:15,기타,22ITSSI069I,MB7,02,내항 7부두 72선석,DALIAN,VLADIVOSTOK,일반화물선,,14.0,,Y,Y,,
115,인천,3EXW5,JIA YI,2022,2,최종,외항,출항,"4,822",2022-09-03 03:15,2022-09-07 13:24,2022-09-07 11:30,2022-09-07 14:19,기타,22ITSSE069E,MB7,02,내항 7부두 72선석,ZARUBINO,VLADIVOSTOK,일반화물선,,14.0,,Y,Y,,
116,부산,C6PA6,PENGUIN ARROW,2022,4,최종,외항,출항,"36,008",2022-09-03 05:28,2022-09-04 00:12,2022-09-04 00:12,2022-09-05 17:27,기타,22GBPL2026E,MKC,02,감천 중앙부두 2선석,TOYAMA,OSAKA,일반화물선,,26.0,,Y,Y,,
117,부산,C6PA6,PENGUIN ARROW,2022,4,최종,외항,입항,"36,008",2022-09-03 05:28,2022-09-04 00:12,2022-09-03 05:28,2022-09-05 17:27,기타,22GBPL1026I,MKC,02,감천 중앙부두 2선석,인천,OSAKA,일반화물선,,26.0,,Y,Y,,
118,인천,3E2742,HUA DE 219,2022,1,최종,외항,입항,"4,996",2022-09-03 05:35,2022-09-07 16:30,2022-09-03 07:30,2022-09-03 07:21,기타,22DKSPF623I,MB4,03,내항 4부두 43선석,TIANJIN XINGANG PT,LIANYUNGANG,일반화물선,,15.0,,Y,Y,,
119,인천,3E2742,HUA DE 219,2022,1,최종,외항,출항,"4,996",2022-09-03 05:35,2022-09-07 16:30,2022-09-07 14:30,2022-09-07 21:14,기타,22DKSPF624E,MB4,03,내항 4부두 43선석,KAKOGAWA,LIANYUNGANG,일반화물선,,15.0,,Y,Y,,
120,부산,170023,세주신광,2022,95,최종,내항,입항,"5,310",2022-09-03 07:15,2022-09-07 19:20,,2022-09-05 09:12,기타,,MB7,05,우암부두 75선석,진해,제주,일반화물선,7.0,7.0,6.0,N,N,,
121,부산,170023,세주신광,2022,95,최종,내항,출항,"5,310",2022-09-03 07:15,2022-09-07 19:20,,2022-09-08 09:41,기타,,MB7,05,우암부두 75선석,제주,제주,일반화물선,7.0,7.0,10.0,N,N,,
122,인천,062928,웨스트 카페리,2022,101,최종,내항,출항,840,2022-09-03 11:10,2022-09-07 12:20,,2022-09-07 13:19,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,1.0,10.0,N,N,,
123,인천,062928,웨스트 카페리,2022,101,최종,내항,입항,840,2022-09-03 11:10,2022-09-07 12:20,,2022-09-05 09:12,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,1.0,5.0,N,N,,
124,인천,078835,ZENITH ORION,2022,5,최종,내항,출항,"3,559",2022-09-03 11:30,2022-09-03 15:50,2022-09-03 15:50,2022-09-05 10:45,기타,,MBG,03,북항 대주중공업부두 3선석,평택.당진,포항,일반화물선,5.0,6.0,,N,N,,
125,인천,078835,ZENITH ORION,2022,5,최종,내항,입항,"3,559",2022-09-03 11:30,2022-09-03 15:50,2022-09-03 11:30,2022-09-05 10:44,기타,,MBG,03,북항 대주중공업부두 3선석,평택.당진,포항,일반화물선,5.0,6.0,,Y,N,,
126,인천,HO6237,GRAND MUSE,2022,10,최종,외항,출항,"1,514",2022-09-03 13:00,2022-09-07 00:55,2022-09-06 20:30,2022-09-07 07:21,기타,22L54KI204E,MB3,00,내항 3부두 30선석,YATSUSHIRO,SAKAI,일반화물선,2.0,8.0,,Y,Y,,
127,인천,HO6237,GRAND MUSE,2022,10,최종,외항,입항,"1,514",2022-09-03 13:00,2022-09-07 00:55,2022-09-03 12:30,2022-09-03 22:29,기타,22L54KI203I,MB3,00,내항 3부두 30선석,OCEAN DISTRICT,SAKAI,일반화물선,2.0,8.0,,Y,Y,,
128,인천,181801,덕산훼리호,2022,205,최종,내항,출항,162,2022-09-03 17:20,2022-09-04 06:05,,2022-09-04 14:54,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,2.0,0.0,N,N,,
129,인천,181801,덕산훼리호,2022,205,최종,내항,입항,162,2022-09-03 17:20,2022-09-04 06:05,,2022-09-03 22:30,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,0.0,0.0,N,N,,
130,인천,151822,미래13호,2022,49,최종,내항,출항,"3,550",2022-09-04 06:30,2022-09-07 15:35,,2022-09-07 16:01,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,6.0,1.0,13.0,N,N,,
131,인천,151822,미래13호,2022,49,최종,내항,입항,"3,550",2022-09-04 06:30,2022-09-07 15:35,,2022-09-05 09:13,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,6.0,1.0,7.0,N,N,,
132,인천,9LU2362,DONG XING 6,2022,5,최종,외항,입항,"1,411",2022-09-04 09:20,2022-09-17 14:45,2022-09-03 18:00,2022-09-19 16:13,기타,22L21KY073I,WAW,05,W박지 W05,OCEAN DISTRICT,부산,일반화물선,,10.0,,Y,Y,,
133,인천,9LU2362,DONG XING 6,2022,5,최종,외항,출항,"1,411",2022-09-04 09:20,2022-09-17 14:45,2022-09-17 13:00,2022-09-19 16:13,기타,22L21KY074E,WAA,06,A박지 A06,OCEAN DISTRICT,부산,일반화물선,,10.0,,Y,Y,,
134,인천,9V6537,GLORY STAR,2022,8,최종,외항,출항,"4,562",2022-09-04 12:05,2022-09-08 01:00,2022-09-07 23:00,2022-09-08 08:20,기타,22GLSP0128E,MB3,03,내항 3부두 33선석,WEIFANG,WEIFANG,일반화물선,,16.0,,Y,Y,,
135,인천,9V6537,GLORY STAR,2022,8,최종,외항,입항,"4,562",2022-09-04 12:05,2022-09-08 01:00,2022-09-04 13:00,2022-09-07 15:37,기타,22GLSP0128I,MB3,03,내항 3부두 33선석,OCEAN DISTRICT,WEIFANG,일반화물선,,16.0,,Y,Y,,
136,인천,181801,덕산훼리호,2022,206,최종,내항,출항,162,2022-09-04 12:50,2022-09-05 05:30,,2022-09-05 06:54,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,1.0,0.0,N,N,,
137,인천,181801,덕산훼리호,2022,206,최종,내항,입항,162,2022-09-04 12:50,2022-09-05 05:30,,2022-09-04 16:47,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,2.0,0.0,N,N,,
138,인천,181801,덕산훼리호,2022,207,최종,내항,출항,162,2022-09-05 15:15,2022-09-07 02:58,,2022-09-07 07:25,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,3.0,0.0,N,N,,
139,인천,181801,덕산훼리호,2022,207,최종,내항,입항,162,2022-09-05 15:15,2022-09-07 02:58,,2022-09-06 10:59,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,0.0,0.0,N,N,,
140,인천,BFBD,FU CHENG,2022,2,최종,외항,입항,"3,435",2022-09-06 14:30,2022-09-07 16:55,2022-09-06 19:00,2022-09-07 10:08,기타,22ONESN168I,MBJ,01,북항 동국제강부두 1선석,OCEAN DISTRICT,KOKURA,일반화물선,,17.0,,Y,Y,,
141,인천,BFBD,FU CHENG,2022,2,최종,외항,출항,"3,435",2022-09-06 14:30,2022-09-07 16:55,2022-09-07 15:00,2022-09-07 21:14,기타,22ONESN168E,MBJ,01,북항 동국제강부두 1선석,WEIFANG,KOKURA,일반화물선,,17.0,,Y,Y,,
142,부산,D7YJ,YU JIN,2022,16,최종,외항,출항,"1,133",2022-09-06 18:10,2022-09-07 15:25,2022-09-07 15:25,2022-09-07 17:33,기타,22YJSPY16BE,MB8,05,8부두 85선석,KIMITSU,KIMITSU,일반화물선,3.0,7.0,,N,N,,
143,부산,D7YJ,YU JIN,2022,16,최종,외항,입항,"1,133",2022-09-06 18:10,2022-09-07 15:25,2022-09-06 18:10,2022-09-07 09:02,기타,22YJSPY16AI,MB8,05,8부두 85선석,KIMITSU,KIMITSU,일반화물선,3.0,7.0,,N,N,,
144,부산,DSQN2,SKY AURORA,2022,24,최종,외항,출항,"5,500",2022-09-06 18:10,2022-09-07 19:00,2022-09-07 19:00,2022-09-13 10:18,기타,22CKCO0613E,MBR,01,감만부두 1선석,"NAGOYA, AICHI",YOKOHAMA,일반화물선,4.0,11.0,,N,N,,
145,부산,DSQN2,SKY AURORA,2022,24,최종,외항,입항,"5,500",2022-09-06 18:10,2022-09-07 19:00,2022-09-06 18:10,2022-09-13 10:18,기타,22CKCO0720I,MBR,01,감만부두 1선석,"NAGOYA, AICHI",YOKOHAMA,일반화물선,4.0,11.0,,N,N,,
146,부산,DSQV7,DONGJIN NAGOYA,2022,33,최종,외항,출항,"2,006",2022-09-07 06:15,2022-09-07 21:35,2022-09-07 21:35,2022-09-08 15:30,기타,22DJSC6259E,MB7,01,7부두 71선석,OSAKA,KOBE,일반화물선,5.0,10.0,,N,N,,
147,부산,DSQV7,DONGJIN NAGOYA,2022,33,최종,외항,입항,"2,006",2022-09-07 06:15,2022-09-07 21:35,2022-09-07 06:15,2022-09-07 17:24,기타,22DJSC6258I,MB7,01,7부두 71선석,OSAKA,KOBE,일반화물선,5.0,10.0,,N,N,,
148,부산,DSPA2,STAR REX,2022,14,최종,외항,입항,"1,596",2022-09-07 07:00,2022-09-08 19:00,2022-09-07 07:00,2022-09-13 13:15,기타,22CTYSSR27I,MK5,03,감천 5부두 3선석,SAKAISENBOKU,포항,일반화물선,5.0,6.0,,Y,Y,,
149,부산,DSPA2,STAR REX,2022,14,최종,외항,출항,"1,596",2022-09-07 07:00,2022-09-08 19:00,2022-09-08 19:00,2022-09-13 13:15,기타,22CTYSSR28E,MK5,03,감천 5부두 3선석,SAKAISENBOKU,포항,일반화물선,5.0,6.0,,N,N,,
150,부산,BOCO2,XIN RONG HE,2022,3,최종,외항,입항,"5,643",2022-09-07 07:25,2022-09-08 18:52,2022-09-07 07:00,2022-09-14 09:27,기타,22KRMSK233I,MK7,01,감천 7부두 1선석,OCEAN DISTRICT,목포,일반화물선,,17.0,,Y,Y,,
151,부산,BOCO2,XIN RONG HE,2022,3,최종,외항,출항,"5,643",2022-09-07 07:25,2022-09-08 18:52,2022-09-08 18:00,2022-09-14 09:27,기타,22KRMSK233E,MK7,01,감천 7부두 1선석,SHIBUSHI,목포,일반화물선,,17.0,,Y,Y,,
152,인천,LANT5,STAR ISMENE,2022,1,최종,외항,출항,"32,628",2022-09-07 07:25,2022-09-13 15:52,2022-09-13 14:00,2022-09-16 10:40,기타,22GBPL4022E,MBB,02,북항 동원로엑스부두 2선석,KAOHSIUNG,부산,일반화물선,,21.0,,Y,Y,,
153,인천,LANT5,STAR ISMENE,2022,1,최종,외항,입항,"32,628",2022-09-07 07:25,2022-09-13 15:52,2022-09-07 07:00,2022-09-07 09:00,기타,22GBPL3022I,MBB,02,북항 동원로엑스부두 2선석,KAOHSIUNG,부산,일반화물선,,21.0,,Y,Y,,
154,인천,3EDY8,ZENITH GLORY,2022,15,최종,내항,입항,"2,223",2022-09-07 08:20,2022-09-08 04:00,,2022-09-13 09:26,기타,,MDU,03,영흥도 영흥화력3돌핀,당진,당진,일반화물선,5.0,4.0,9.0,N,N,,
155,인천,3EDY8,ZENITH GLORY,2022,15,최종,내항,출항,"2,223",2022-09-07 08:20,2022-09-08 04:00,,2022-09-13 09:28,기타,,MDU,03,영흥도 영흥화력3돌핀,당진,당진,일반화물선,5.0,4.0,9.0,N,N,,
156,부산,D7PC,DONGJIN GENIUS,2022,34,최종,외항,출항,"4,346",2022-09-07 08:35,2022-09-07 17:05,2022-09-07 17:05,2022-09-08 15:29,기타,22DJSCG259E,MB7,03,7부두 73선석,MOJI/KITAKYUSHU,YOKOHAMA,일반화물선,5.0,11.0,,N,N,,
157,부산,D7PC,DONGJIN GENIUS,2022,34,최종,외항,입항,"4,346",2022-09-07 08:35,2022-09-07 17:05,2022-09-07 08:35,2022-09-07 17:25,기타,22DJSCG258I,MB7,03,7부두 73선석,YOKOHAMA,YOKOHAMA,일반화물선,5.0,11.0,,Y,Y,,
158,부산,9LU2083,HAO TONG,2022,10,최종,외항,출항,"1,509",2022-09-07 09:00,2022-09-08 15:50,2022-09-08 15:50,2022-09-16 10:33,기타,22THLED099E,WAN,03,남외항 N-3박지,TAICHUNG,기타항,일반화물선,3.0,5.0,1.0,Y,N,,
159,부산,9LU2083,HAO TONG,2022,10,최종,외항,입항,"1,509",2022-09-07 09:00,2022-09-08 15:50,2022-09-07 09:00,2022-09-16 10:17,기타,22THLED099I,WAN,03,남외항 N-3박지,TAICHUNG,기타항,일반화물선,3.0,5.0,1.0,Y,N,,
160,부산,9V9713,KIRIBATI CHIEF,2022,3,최종,외항,입항,"25,483",2022-09-07 09:00,2022-09-12 09:03,2022-09-07 09:00,2022-09-07 10:31,기타,22CNCO0903I,MBR,01,감만부두 1선석,AUCKLAND,OSAKA,일반화물선,,28.0,,Y,Y,,
161,부산,9V9713,KIRIBATI CHIEF,2022,3,최종,외항,출항,"25,483",2022-09-07 09:00,2022-09-12 09:03,2022-09-12 08:50,2022-09-13 10:33,기타,22CNCO0904E,MBR,E1,신감만부두 1선석,NANSHA PT,OSAKA,일반화물선,,28.0,,Y,Y,,
162,부산,V3MM4,RISUN 9 ,2022,4,최종,외항,출항,"1,999",2022-09-07 10:15,2022-09-08 15:00,2022-09-08 14:00,2022-09-13 08:51,기타,22SHSBM212E,MK5,02,감천 5부두 2선석,목포,ISHINOMAKI,일반화물선,,8.0,,Y,Y,,
163,부산,V3MM4,RISUN 9 ,2022,4,최종,외항,입항,"1,999",2022-09-07 10:15,2022-09-08 15:00,2022-09-07 12:00,2022-09-13 08:51,기타,22SHSBM211I,MK5,02,감천 5부두 2선석,목포,ISHINOMAKI,일반화물선,,8.0,,Y,Y,,
164,부산,UAYO,SORAKSAN,2022,3,최종,외항,입항,"6,648",2022-09-07 10:40,2022-09-23 16:00,2022-09-07 10:00,2022-09-21 13:12,기타,22POCO2008I,WAN,03,남외항 N-3박지,OCEAN DISTRICT,VLADIVOSTOK,일반화물선,,26.0,,Y,Y,,
165,부산,UAYO,SORAKSAN,2022,3,최종,외항,출항,"6,648",2022-09-07 10:40,2022-09-23 16:00,2022-09-23 15:00,2022-09-26 09:35,기타,22POCO7008E,MK2,01,감천 2부두 1선석,OCEAN DISTRICT,VLADIVOSTOK,일반화물선,,26.0,,Y,Y,,
166,부산,D7SZ,PICES,2022,3,최종,외항,입항,"4,594",2022-09-07 11:18,2022-09-07 18:00,2022-09-07 12:00,2022-09-20 15:27,기타,22SPSWA098I,WAN,03,남외항 N-3박지,묵호,ZHANGJIAGANG,일반화물선,2.0,11.0,,N,N,,
167,부산,D7SZ,PICES,2022,3,최종,외항,출항,"4,594",2022-09-07 11:18,2022-09-07 18:00,2022-09-07 17:30,2022-09-20 15:53,기타,22SPSWA098E,WAN,03,남외항 N-3박지,묵호,ZHANGJIAGANG,일반화물선,2.0,11.0,,N,N,,
168,부산,3FUZ2,OCEAN VICTORY,2022,1,최종,외항,입항,"17,019",2022-09-07 12:42,2022-09-09 09:48,2022-09-07 12:42,2022-09-13 18:24,기타,22WLSKB011I,WAN,04,남외항 N-4박지,NOUMEA,HAKATA/FUKUOKA,일반화물선,,20.0,,Y,Y,,
169,부산,3FUZ2,OCEAN VICTORY,2022,1,최종,외항,출항,"17,019",2022-09-07 12:42,2022-09-09 09:48,2022-09-09 09:48,2022-09-13 18:26,기타,22WLSKB012E,WAN,04,남외항 N-4박지,NOUMEA,HAKATA/FUKUOKA,일반화물선,,20.0,,N,N,,
170,부산,9V2398,IVS KESTREL,2022,1,최종,외항,출항,"20,981",2022-09-07 13:00,2022-09-09 16:16,2022-09-09 15:30,2022-09-14 09:26,기타,22KRMSK232E,MK2,03,감천 2부두 3선석,ISKENDERUN,KOBE,일반화물선,,19.0,,Y,Y,,
171,부산,9V2398,IVS KESTREL,2022,1,최종,외항,입항,"20,981",2022-09-07 13:00,2022-09-09 16:16,2022-09-07 13:30,2022-09-14 09:26,기타,22KRMSK232I,MK2,03,감천 2부두 3선석,SINGAPORE,KOBE,일반화물선,,18.0,,Y,Y,,
172,부산,V3WF6,XIN HAI 588,2022,3,최종,외항,출항,"2,998",2022-09-07 13:30,2022-09-08 16:42,2022-09-08 16:00,2022-09-13 14:01,기타,22SPSWA094E,MBU,02,연합부두 연2선석,YATSUSHIRO,MIZUSHIMA,일반화물선,,14.0,,Y,Y,,
173,부산,V3WF6,XIN HAI 588,2022,3,최종,외항,입항,"2,998",2022-09-07 13:30,2022-09-08 16:42,2022-09-07 14:00,2022-09-08 14:47,기타,22SPSWA094I,WAN,03,남외항 N-3박지,YATSUSHIRO,MIZUSHIMA,일반화물선,,14.0,,Y,Y,,
174,부산,091413,제23금진,2022,10,최종,내항,입항,"1,691",2022-09-07 13:40,2022-09-11 18:30,,2022-09-14 11:25,기타,,WAO,02,O박지 O2 묘지,묵호,인천,일반화물선,5.0,4.0,,N,N,,
175,부산,091413,제23금진,2022,10,최종,내항,출항,"1,691",2022-09-07 13:40,2022-09-11 18:30,,2022-09-14 11:38,기타,,WAO,02,O박지 O2 묘지,묵호,인천,일반화물선,5.0,4.0,,N,N,,
176,인천,DSQB7,SNK LADY,2022,13,최종,내항,입항,"1,725",2022-09-07 14:00,2022-09-09 03:00,,2022-09-13 10:28,기타,,MDU,01,영흥도 영흥화력1돌핀,울산,당진,일반화물선,5.0,4.0,,N,N,,
177,인천,DSQB7,SNK LADY,2022,13,최종,내항,출항,"1,725",2022-09-07 14:00,2022-09-09 03:00,,2022-09-13 10:44,기타,,MDU,01,영흥도 영흥화력1돌핀,울산,당진,일반화물선,5.0,4.0,,N,N,,
178,부산,3FYN5,XIN FENG HAI,2022,5,최종,외항,입항,"2,915",2022-09-07 14:40,2022-09-09 18:00,2022-09-07 14:40,2022-09-23 10:07,기타,22LSSPM663I,WAN,03,남외항 N-3박지,SHANGHAI,평택.당진,일반화물선,,14.0,,Y,Y,,
179,부산,3FYN5,XIN FENG HAI,2022,5,최종,외항,출항,"2,915",2022-09-07 14:40,2022-09-09 18:00,2022-09-09 18:00,2022-09-23 13:19,기타,22LSSPM664E,MKC,05,감천 중앙부두 5선석,SAIKI,평택.당진,일반화물선,,14.0,,Y,Y,,
180,인천,V3ZX7,JIN ZHU,2022,21,최종,외항,출항,"2,996",2022-09-07 14:40,2022-09-09 01:00,2022-09-08 23:00,2022-09-09 07:14,기타,22GLSP0127E,MBU,01,북항 대한통운부두 1선석,TIANJIN,TIANJIN,일반화물선,,13.0,,Y,Y,,
181,인천,V3ZX7,JIN ZHU,2022,21,최종,외항,입항,"2,996",2022-09-07 14:40,2022-09-09 01:00,2022-09-07 14:30,2022-09-08 13:05,기타,22GLSP0127I,MBU,01,북항 대한통운부두 1선석,OCEAN DISTRICT,TIANJIN,일반화물선,,13.0,,Y,Y,,
182,부산,V7II8,TOMINI NORTE,2022,1,최종,외항,출항,"23,741",2022-09-07 14:42,2022-09-17 09:12,2022-09-17 09:12,2022-09-19 12:22,기타,22POBUB220E,MB5,01,5부두 51선석(양곡부두),OCEAN DISTRICT,인천,일반화물선,,21.0,,Y,Y,,
183,부산,V7II8,TOMINI NORTE,2022,1,최종,외항,입항,"23,741",2022-09-07 14:42,2022-09-17 09:12,2022-09-07 14:42,2022-09-13 10:04,기타,22POBUB219I,WAN,04,남외항 N-4박지,OCEAN DISTRICT,인천,일반화물선,,21.0,,Y,Y,,
184,부산,HPEC,VENUS STAR,2022,4,최종,외항,입항,"9,976",2022-09-07 14:45,2022-09-07 20:25,2022-09-07 14:45,2022-09-08 15:28,기타,22ALSHA163I,WAN,03,남외항 N-3박지,NANSHA PT,MIZUSHIMA,일반화물선,,19.0,,N,N,,
185,부산,HPEC,VENUS STAR,2022,4,최종,외항,출항,"9,976",2022-09-07 14:45,2022-09-07 20:25,2022-09-07 20:00,2022-09-08 15:33,기타,22ALSHA863E,WAN,03,남외항 N-3박지,NANSHA PT,MIZUSHIMA,일반화물선,,19.0,,N,N,,
186,부산,JVNN7,ARCHE,2022,5,최종,외항,입항,498,2022-09-07 16:00,2022-09-17 10:40,2022-09-07 16:30,2022-09-13 09:57,기타,22YEIL0149I,MQA,01,삼한안벽-01,OCEAN DISTRICT,부산,일반화물선,,1.0,,Y,N,,
187,부산,JVNN7,ARCHE,2022,5,최종,외항,출항,498,2022-09-07 16:00,2022-09-17 10:40,2022-09-17 10:00,2022-09-19 14:16,기타,22YEIL0161E,MQA,01,삼한안벽-01,부산,부산,일반화물선,,1.0,,Y,N,,
188,인천,D5ZL4,BBG GUILIN,2022,2,최종,외항,출항,"34,584",2022-09-07 16:12,2022-09-18 06:30,2022-09-18 04:30,2022-09-19 09:36,기타,22POBUB218E,MB7,02,내항 7부두 72선석,TIANJIN,부산,일반화물선,,21.0,,Y,Y,,
189,인천,D5ZL4,BBG GUILIN,2022,2,최종,외항,입항,"34,584",2022-09-07 16:12,2022-09-18 06:30,2022-09-07 16:00,2022-09-08 08:18,기타,22POBUB217I,MB7,02,내항 7부두 72선석,HOUSTON,부산,일반화물선,,21.0,,Y,Y,,
190,부산,9LU2531,JING YANG,2022,4,최종,외항,출항,"1,476",2022-09-07 17:50,2022-09-07 20:03,2022-09-07 19:00,2022-09-13 18:27,기타,22BLUAD060E,WAN,02,남외항 N-2박지,TAICANG,울산,일반화물선,,9.0,,N,N,,
191,부산,9LU2531,JING YANG,2022,4,최종,외항,입항,"1,476",2022-09-07 17:50,2022-09-07 20:03,2022-09-07 18:00,2022-09-13 18:24,기타,22BLUAE059I,WAN,02,남외항 N-2박지,TAICANG,울산,일반화물선,,9.0,,N,N,,
192,부산,D7BR,ASAKA,2022,14,최종,외항,출항,"1,130",2022-09-07 18:15,2022-09-11 09:35,2022-09-11 09:35,2022-09-13 10:33,기타,22YJSPA14BE,MB8,05,8부두 85선석,목포,KIMITSU,일반화물선,3.0,7.0,,N,N,,
193,부산,D7BR,ASAKA,2022,14,최종,외항,입항,"1,130",2022-09-07 18:15,2022-09-11 09:35,2022-09-07 18:15,2022-09-08 09:02,기타,22YJSPA14AI,MB8,05,8부두 85선석,목포,KIMITSU,일반화물선,3.0,7.0,,N,N,,
