,항명,호출부호,선명,입항횟수,입항횟수.1,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소.1,계선장소.2,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승객,예선,도선,부선호출부호1,부선호출부호2
420,인천,BSDG,BEI HAI,2022,43,최종,외항,입항,"5,272",2022-12-06 14:45,2022-12-07 01:35,2022-12-06 13:00,2022-12-07 09:06,기타,22CKCO0989I,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
421,인천,BSDG,BEI HAI,2022,43,최종,외항,출항,"5,272",2022-12-06 14:45,2022-12-07 01:35,2022-12-06 19:00,2022-12-07 13:18,기타,22CKCO0837E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
422,인천,BATD,MING YUE,2022,72,최종,외항,출항,"2,453",2022-12-07 00:55,2022-12-07 06:50,2022-12-07 05:00,2022-12-09 10:23,기타,22DDSCK784E,MSB,02,신항 선광신컨테이너터미널 2선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
423,인천,BATD,MING YUE,2022,72,최종,외항,입항,"2,453",2022-12-07 00:55,2022-12-07 06:50,2022-12-07 01:30,2022-12-07 11:06,기타,22DDSCK784I,MSB,02,신항 선광신컨테이너터미널 2선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
424,부산,3E3743,NEPTUNE LINE,2022,1,최종,외항,출항,"5,132",2022-12-07 04:28,2022-12-07 10:41,2022-12-07 10:41,2022-12-08 14:21,기타,22KNJOH267E,WAN,03,남외항 N-3박지,TAICANG PT,NAKHODKA,세미(혼재)컨테이너선,,18,,N,N,,
425,부산,3E3743,NEPTUNE LINE,2022,1,최종,외항,입항,"5,132",2022-12-07 04:28,2022-12-07 10:41,2022-12-07 04:28,2022-12-08 14:17,기타,22KNJOH267I,WAN,03,남외항 N-3박지,TAICANG PT,NAKHODKA,세미(혼재)컨테이너선,,18,,N,N,,
426,부산,D8RV,PANSTAR GENIE NO.2,2022,102,최종,외항,출항,"7,323",2022-12-07 07:35,2022-12-08 12:00,2022-12-08 12:00,2022-12-12 13:13,기타,22SSPSP748E,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
427,부산,D8RV,PANSTAR GENIE NO.2,2022,102,최종,외항,입항,"7,323",2022-12-07 07:35,2022-12-08 12:00,2022-12-07 06:00,2022-12-08 14:53,기타,22PSLCP748I,WAU,02,신항 U-2 정박지,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
428,부산,DSQX2,SANSTAR DREAM,2022,93,최종,외항,입항,"5,319",2022-12-07 12:20,2022-12-07 15:55,2022-12-07 12:00,2022-12-08 16:30,기타,22PSLCP596I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
429,부산,DSQX2,SANSTAR DREAM,2022,93,최종,외항,출항,"5,319",2022-12-07 12:20,2022-12-07 15:55,2022-12-07 16:00,2022-12-09 09:27,기타,22PSLCB597E,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
430,부산,D8FB,PANSTAR GENIE,2022,101,최종,외항,입항,"7,323",2022-12-07 19:55,2022-12-08 00:05,2022-12-07 19:00,2022-12-08 14:55,기타,22PSLCP329I,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
431,부산,D8FB,PANSTAR GENIE,2022,101,최종,외항,출항,"7,323",2022-12-07 19:55,2022-12-08 00:05,2022-12-08 01:00,2022-12-12 13:13,기타,22PSLCP329E,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
432,부산,VREU7,GUANG PING,2022,14,최종,외항,출항,"5,275",2022-12-07 20:17,2022-12-08 07:56,2022-12-08 07:56,2022-12-08 09:52,기타,22DDSGGP15E,MBR,E2,신감만부두 2선석,QINGDAO,HAKATA/FUKUOKA,세미(혼재)컨테이너선,,18,,Y,Y,,
433,부산,VREU7,GUANG PING,2022,14,최종,외항,입항,"5,275",2022-12-07 20:17,2022-12-08 07:56,2022-12-07 20:17,2022-12-08 09:51,기타,22DDSGGP15I,MBR,E2,신감만부두 2선석,QINGDAO,HAKATA/FUKUOKA,세미(혼재)컨테이너선,,18,,Y,Y,,
434,인천,BATI,YA LU JIANG,2022,71,최종,외항,출항,"5,250",2022-12-08 12:48,2022-12-08 20:25,2022-12-08 21:00,2022-12-08 20:57,기타,22COSN8178E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
435,인천,BATI,YA LU JIANG,2022,71,최종,외항,입항,"5,250",2022-12-08 12:48,2022-12-08 20:25,2022-12-08 13:00,2022-12-08 15:27,기타,22COSN8177I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
436,인천,BATD,MING YUE,2022,73,최종,외항,입항,"2,453",2022-12-10 10:00,2022-12-10 18:10,2022-12-10 08:00,2022-12-10 15:42,기타,22DDSCK786I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
437,인천,BATD,MING YUE,2022,73,최종,외항,출항,"2,453",2022-12-10 10:00,2022-12-10 18:10,2022-12-10 16:00,2022-12-11 00:22,기타,22DDSCK786E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
438,부산,HORQ,CORAL ISLANDER 2,2022,6,최종,외항,입항,"17,111",2022-12-10 15:42,2022-12-12 23:46,2022-12-10 16:00,2022-12-12 09:49,기타,22KWSC1203I,MBR,01,감만부두 1선석,KOBE,TARAWA,세미(혼재)컨테이너선,,20,,Y,Y,,
439,부산,HORQ,CORAL ISLANDER 2,2022,6,최종,외항,출항,"17,111",2022-12-10 15:42,2022-12-12 23:46,2022-12-12 23:59,2022-12-13 09:15,기타,22KWSC1204E,MBR,01,감만부두 1선석,KOBE,TARAWA,세미(혼재)컨테이너선,,20,,Y,Y,,
440,부산,D8RV,PANSTAR GENIE NO.2,2022,103,최종,외항,출항,"7,323",2022-12-10 17:55,2022-12-10 23:07,2022-12-10 22:30,2022-12-12 13:13,기타,22PSLCB749E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
441,부산,D8RV,PANSTAR GENIE NO.2,2022,103,최종,외항,입항,"7,323",2022-12-10 17:55,2022-12-10 23:07,2022-12-10 18:30,2022-12-12 13:13,기타,22SSPSB749I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
442,인천,3FMT9,XIN HE DA,2022,50,최종,외항,입항,"7,808",2022-12-10 23:30,2022-12-11 17:55,2022-12-11 00:00,2022-12-11 00:43,기타,22TJMSK575I,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
443,인천,3FMT9,XIN HE DA,2022,50,최종,외항,출항,"7,808",2022-12-10 23:30,2022-12-11 17:55,2022-12-11 16:00,2022-12-11 20:17,기타,22TJMSK575E,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
444,부산,D8FB,PANSTAR GENIE,2022,102,최종,외항,입항,"7,323",2022-12-11 06:40,2022-12-11 12:20,2022-12-11 07:00,2022-12-14 13:04,기타,22PSLCB330I,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
445,부산,D8FB,PANSTAR GENIE,2022,102,최종,외항,출항,"7,323",2022-12-11 06:40,2022-12-11 12:20,2022-12-11 12:00,2022-12-14 13:04,기타,22PSLCB330E,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
446,부산,5VHX6,JIN LIN 6,2022,1,최종,외항,입항,"1,814",2022-12-11 08:50,2022-12-11 12:55,2022-12-11 07:00,2022-12-12 10:37,원양조업선,22SEMOJIN6I,MB7,01,7부두 71선석,OCEAN DISTRICT,HAIMEN,세미(혼재)컨테이너선,,10,,Y,Y,,
447,부산,5VHX6,JIN LIN 6,2022,1,최종,외항,출항,"1,814",2022-12-11 08:50,2022-12-11 12:55,2022-12-11 11:00,2022-12-12 10:45,원양조업선,22SEMOJIN6E,MB7,01,7부두 71선석,OCEAN DISTRICT,HAIMEN,세미(혼재)컨테이너선,,10,,Y,Y,,
448,부산,DSQX2,SANSTAR DREAM,2022,94,최종,외항,입항,"5,319",2022-12-11 12:55,2022-12-11 14:45,2022-12-11 12:30,2022-12-13 15:06,기타,22PSLCP597I,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
449,부산,DSQX2,SANSTAR DREAM,2022,94,최종,외항,출항,"5,319",2022-12-11 12:55,2022-12-11 14:45,2022-12-11 16:00,2022-12-13 15:06,기타,22PSLCB598E,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
450,인천,BATI,YA LU JIANG,2022,72,최종,외항,출항,"5,250",2022-12-12 12:50,2022-12-14 11:12,2022-12-12 18:00,2022-12-14 11:22,기타,22COSN8180E,WWB,01,제1입항대기정박지(북장자서),DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
451,인천,BATI,YA LU JIANG,2022,72,최종,외항,입항,"5,250",2022-12-12 12:50,2022-12-14 11:12,2022-12-12 13:00,2022-12-12 13:24,기타,22COSN8179I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
452,부산,VROO7,PAPUAN CHIEF,2022,6,최종,외항,출항,"18,723",2022-12-12 12:50,2022-12-13 13:00,2022-12-13 13:00,2022-12-13 14:37,기타,22CNCO1204E,MBR,E3,신감만부두 3선석,YOKOHAMA,KAOHSIUNG,세미(혼재)컨테이너선,,23,,Y,Y,,
453,부산,VROO7,PAPUAN CHIEF,2022,6,최종,외항,입항,"18,723",2022-12-12 12:50,2022-12-13 13:00,2022-12-12 12:50,2022-12-12 17:00,기타,22CNCO1203I,MBR,E3,신감만부두 3선석,YOKOHAMA,KAOHSIUNG,세미(혼재)컨테이너선,,24,,Y,Y,,
454,부산,VREU7,GUANG PING,2022,15,최종,외항,입항,"5,275",2022-12-12 14:40,2022-12-12 21:54,2022-12-12 14:40,2022-12-13 11:03,기타,22DDSGGP16I,MBR,E2,신감만부두 2선석,MOJI/KITAKYUSHU,QINGDAO,세미(혼재)컨테이너선,,18,,Y,Y,,
455,부산,VREU7,GUANG PING,2022,15,최종,외항,출항,"5,275",2022-12-12 14:40,2022-12-12 21:54,2022-12-12 21:54,2022-12-13 11:18,기타,22DDSGGP16E,MBR,E2,신감만부두 2선석,MOJI/KITAKYUSHU,QINGDAO,세미(혼재)컨테이너선,,18,,Y,Y,,
456,부산,BSDU,XIN TAI PING,2022,12,최종,외항,출항,"5,275",2022-12-13 09:20,2022-12-13 16:45,2022-12-13 16:45,2022-12-14 12:53,기타,22TCLCXP43E,MBS,01,신선대부두 1선석,TAICANG,HIROSHIMA,세미(혼재)컨테이너선,,17,,Y,Y,,
457,부산,BSDU,XIN TAI PING,2022,12,최종,외항,입항,"5,275",2022-12-13 09:20,2022-12-13 16:45,2022-12-13 09:20,2022-12-13 11:03,기타,22TCLCXP43I,MBS,01,신선대부두 1선석,TAICANG,HIROSHIMA,세미(혼재)컨테이너선,,17,,Y,Y,,
458,부산,D8RV,PANSTAR GENIE NO.2,2022,104,최종,외항,입항,"7,323",2022-12-14 08:25,2022-12-14 12:05,2022-12-14 08:00,2022-12-19 09:19,기타,22PSLCP749I,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
459,부산,D8RV,PANSTAR GENIE NO.2,2022,104,최종,외항,출항,"7,323",2022-12-14 08:25,2022-12-14 12:05,2022-12-14 12:00,2022-12-19 09:29,기타,22SSPSP749E,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
460,부산,DSQX2,SANSTAR DREAM,2022,95,최종,외항,출항,"5,319",2022-12-14 13:25,2022-12-15 10:00,2022-12-15 10:00,2022-12-19 12:32,기타,22PSLCB599E,WAU,03,신항 U-3 정박지,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
461,부산,DSQX2,SANSTAR DREAM,2022,95,최종,외항,입항,"5,319",2022-12-14 13:25,2022-12-15 10:00,2022-12-14 13:30,2022-12-19 11:26,기타,22PSLCP598I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
462,인천,BSDG,BEI HAI,2022,44,최종,외항,출항,"5,272",2022-12-14 13:30,2022-12-14 23:50,2022-12-14 21:00,2022-12-15 13:55,기타,22CKCO0857E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
463,인천,BSDG,BEI HAI,2022,44,최종,외항,입항,"5,272",2022-12-14 13:30,2022-12-14 23:50,2022-12-14 13:00,2022-12-15 13:21,기타,22CKCO1010I,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
464,부산,D8FB,PANSTAR GENIE,2022,103,최종,외항,입항,"7,323",2022-12-14 20:30,2022-12-15 00:05,2022-12-14 20:00,2022-12-19 11:26,기타,22PSLCP330I,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
465,부산,D8FB,PANSTAR GENIE,2022,103,최종,외항,출항,"7,323",2022-12-14 20:30,2022-12-15 00:05,2022-12-15 00:10,2022-12-19 11:27,기타,22PSLCP330E,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
466,부산,V7TR3,KYOWA FALCON,2022,9,최종,외항,입항,"12,592",2022-12-15 06:40,2022-12-16 20:48,2022-12-15 07:00,2022-12-15 09:13,기타,22KWSC1205I,MBR,01,감만부두 1선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,21,,Y,Y,,
467,부산,V7TR3,KYOWA FALCON,2022,9,최종,외항,출항,"12,592",2022-12-15 06:40,2022-12-16 20:48,2022-12-16 21:00,2022-12-19 11:57,기타,22KWSC1206E,MBR,01,감만부두 1선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,21,,Y,Y,,
468,인천,BATD,MING YUE,2022,74,최종,외항,입항,"2,453",2022-12-15 12:30,2022-12-15 23:50,2022-12-15 12:00,2022-12-15 13:21,기타,22DDSCK787I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
469,인천,BATD,MING YUE,2022,74,최종,외항,출항,"2,453",2022-12-15 12:30,2022-12-15 23:50,2022-12-15 19:00,2022-12-16 09:34,기타,22DDSCK787E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
470,부산,V7A5912,KYOWA EAGLE,2022,1,최종,외항,출항,"12,740",2022-12-16 10:45,2022-12-21 04:30,2022-12-21 05:00,2022-12-21 10:04,기타,22KWSC1210E,MBR,01,감만부두 1선석,KOBE,ONISHI,세미(혼재)컨테이너선,,20,,Y,Y,,
471,부산,V7A5912,KYOWA EAGLE,2022,1,최종,외항,입항,"12,740",2022-12-16 10:45,2022-12-21 04:30,2022-12-16 11:00,2022-12-16 13:19,기타,22KWSC1209I,WAN,04,남외항 N-4박지,KOBE,ONISHI,세미(혼재)컨테이너선,,20,,Y,Y,,
472,부산,VRUH4,RUI NENG 8,2022,13,최종,외항,입항,"8,425",2022-12-16 16:40,2022-12-17 01:56,2022-12-16 16:40,2022-12-19 12:20,기타,22SSLFR227I,MB7,02,7부두 72선석,QINGDAO,VLADIVOSTOK,세미(혼재)컨테이너선,,17,,Y,Y,,
473,부산,VRUH4,RUI NENG 8,2022,13,최종,외항,출항,"8,425",2022-12-16 16:40,2022-12-17 01:56,2022-12-17 01:56,2022-12-19 12:23,기타,22SFKLR227E,MB7,02,7부두 72선석,QINGDAO,VLADIVOSTOK,세미(혼재)컨테이너선,,17,,Y,Y,,
474,부산,BTBM3,XIN XIN HAI 2,2022,5,최종,외항,출항,"21,270",2022-12-17 00:34,2022-12-17 15:00,2022-12-17 15:00,2022-12-19 09:35,기타,22SHJSXX28E,MSL,01,신항 다목적부두,TAICANG,VANINO,세미(혼재)컨테이너선,,21,,Y,Y,,
475,부산,BTBM3,XIN XIN HAI 2,2022,5,최종,외항,입항,"21,270",2022-12-17 00:34,2022-12-17 15:00,2022-12-17 00:34,2022-12-19 09:14,기타,22SHJSXX28I,MSL,01,신항 다목적부두,TAICANG,VANINO,세미(혼재)컨테이너선,,21,,Y,Y,,
476,부산,9V9715,NOUMEA CHIEF,2022,5,최종,외항,입항,"25,483",2022-12-17 09:20,2022-12-20 15:00,2022-12-17 09:30,2022-12-19 11:52,기타,22CNCO1205I,MBR,01,감만부두 1선석,NANSHA PT,OSAKA,세미(혼재)컨테이너선,,25,,Y,Y,,
477,부산,9V9715,NOUMEA CHIEF,2022,5,최종,외항,출항,"25,483",2022-12-17 09:20,2022-12-20 15:00,2022-12-20 15:00,2022-12-21 17:00,기타,22CNCO1206E,MBR,E1,신감만부두 1선석,NANSHA PT,OSAKA,세미(혼재)컨테이너선,,25,,Y,Y,,
478,부산,D8RV,PANSTAR GENIE NO.2,2022,105,최종,외항,입항,"7,323",2022-12-17 19:10,2022-12-17 23:44,2022-12-17 19:30,2022-12-20 09:05,기타,22SSPSB750I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
479,부산,D8RV,PANSTAR GENIE NO.2,2022,105,최종,외항,출항,"7,323",2022-12-17 19:10,2022-12-17 23:44,2022-12-17 23:30,2022-12-20 09:07,기타,22PSLCB750E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
480,부산,D8FB,PANSTAR GENIE,2022,104,최종,외항,입항,"7,323",2022-12-18 12:10,2022-12-18 15:00,2022-12-18 12:30,2022-12-27 09:39,기타,22PSLCB331I,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
481,부산,D8FB,PANSTAR GENIE,2022,104,최종,외항,출항,"7,323",2022-12-18 12:10,2022-12-18 15:00,2022-12-18 15:00,2022-12-27 09:44,기타,22PSLCB331E,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
482,인천,BATI,YA LU JIANG,2022,73,최종,외항,출항,"5,250",2022-12-18 20:52,2022-12-19 04:05,2022-12-19 04:00,2022-12-19 09:17,기타,22COSN8186E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,16,,Y,Y,,
483,인천,BATI,YA LU JIANG,2022,73,최종,외항,입항,"5,250",2022-12-18 20:52,2022-12-19 04:05,2022-12-18 21:00,2022-12-18 23:51,기타,22COSN8185I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,16,,Y,Y,,
484,인천,BATD,MING YUE,2022,75,최종,외항,입항,"2,453",2022-12-19 07:00,2022-12-19 16:15,2022-12-19 07:00,2022-12-19 09:16,기타,22DDSCK788I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
485,인천,BATD,MING YUE,2022,75,최종,외항,출항,"2,453",2022-12-19 07:00,2022-12-19 16:15,2022-12-19 14:30,2022-12-19 17:37,기타,22DDSCK788E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
486,인천,3FMT9,XIN HE DA,2022,51,최종,외항,출항,"7,808",2022-12-20 04:45,2022-12-21 06:15,2022-12-21 00:00,2022-12-21 09:16,기타,22TJMSK576E,MSA,03,신항 한진인천컨테이너터미널 3선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
487,인천,3FMT9,XIN HE DA,2022,51,최종,외항,입항,"7,808",2022-12-20 04:45,2022-12-21 06:15,2022-12-20 03:30,2022-12-20 07:13,기타,22TJMSK576I,MSA,03,신항 한진인천컨테이너터미널 3선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
488,부산,7KAC,PACIFIC ISLANDER 2,2022,6,최종,외항,출항,"17,265",2022-12-21 07:40,2022-12-22 17:42,2022-12-22 17:42,2022-12-23 10:38,기타,22BLAK5026E,MB7,03,7부두 73선석,KOBE,PAPEETE,세미(혼재)컨테이너선,,20,,Y,Y,,
489,부산,7KAC,PACIFIC ISLANDER 2,2022,6,최종,외항,입항,"17,265",2022-12-21 07:40,2022-12-22 17:42,2022-12-21 07:40,2022-12-23 10:22,기타,22BLAK5025I,MB7,03,7부두 73선석,KOBE,PAPEETE,세미(혼재)컨테이너선,,20,,Y,Y,,
490,부산,D8RV,PANSTAR GENIE NO.2,2022,106,최종,외항,입항,"7,323",2022-12-21 07:40,2022-12-24 12:00,2022-12-21 07:40,2022-12-27 09:42,기타,22PSLCP750I,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
491,부산,D8RV,PANSTAR GENIE NO.2,2022,106,최종,외항,출항,"7,323",2022-12-21 07:40,2022-12-24 12:00,2022-12-24 12:00,2022-12-27 11:11,기타,22SSPSP750E,WAU,02,신항 U-2 정박지,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
492,부산,V7TM9,KYOWA ROSE,2022,7,최종,외항,입항,"9,953",2022-12-21 07:40,2022-12-22 13:00,2022-12-21 08:00,2022-12-22 14:32,기타,22KWSC1207I,MBR,01,감만부두 1선석,KOBE,CHOFU,세미(혼재)컨테이너선,,22,,Y,Y,,
493,부산,V7TM9,KYOWA ROSE,2022,7,최종,외항,출항,"9,953",2022-12-21 07:40,2022-12-22 13:00,2022-12-22 13:00,2022-12-22 14:34,기타,22KWSC1208E,MBR,01,감만부두 1선석,KOBE,CHOFU,세미(혼재)컨테이너선,1.0,21,,Y,Y,,
494,인천,BSDG,BEI HAI,2022,45,최종,외항,입항,"5,272",2022-12-21 11:40,2022-12-24 16:53,2022-12-21 12:00,2022-12-21 14:11,기타,22CKCO1033I,MSA,01,신항 한진인천컨테이너터미널 1선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
495,인천,BSDG,BEI HAI,2022,45,최종,외항,출항,"5,272",2022-12-21 11:40,2022-12-24 16:53,2022-12-21 23:00,2022-12-26 10:50,기타,22CKCO0876E,WWJ,01,제2입항대기정박지(장안서),ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
496,부산,D8FB,PANSTAR GENIE,2022,105,최종,외항,입항,"7,323",2022-12-21 21:00,2022-12-21 22:45,2022-12-21 20:30,2022-12-27 13:15,기타,22PSLCP331I,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
497,부산,D8FB,PANSTAR GENIE,2022,105,최종,외항,출항,"7,323",2022-12-21 21:00,2022-12-21 22:45,2022-12-21 22:30,2022-12-27 13:15,기타,22PSLCP331E,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
498,부산,DSQX2,SANSTAR DREAM,2022,96,최종,외항,입항,"5,319",2022-12-21 23:30,2022-12-25 10:48,2022-12-21 23:30,2022-12-27 14:30,기타,22PSLCP599I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,Y,N,,
499,부산,DSQX2,SANSTAR DREAM,2022,96,최종,외항,출항,"5,319",2022-12-21 23:30,2022-12-25 10:48,2022-12-25 10:30,2022-12-27 15:24,기타,22PSLCB601E,MBF,14,신국제여객터미널 14선석,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
500,부산,VREU7,GUANG PING,2022,16,최종,외항,출항,"5,275",2022-12-22 14:30,2022-12-23 14:05,2022-12-23 14:05,2022-12-23 14:57,기타,22DDSGGP17E,MBR,E1,신감만부두 1선석,QINGDAO,HAKATA/FUKUOKA,세미(혼재)컨테이너선,,18,,Y,Y,,
501,부산,VREU7,GUANG PING,2022,16,최종,외항,입항,"5,275",2022-12-22 14:30,2022-12-23 14:05,2022-12-22 14:30,2022-12-23 14:56,기타,22DDSGGP17I,MBR,E1,신감만부두 1선석,QINGDAO,HAKATA/FUKUOKA,세미(혼재)컨테이너선,,18,,Y,Y,,
502,부산,VROJ8,HIGHLAND CHIEF,2022,6,최종,외항,입항,"18,723",2022-12-22 14:50,2022-12-24 16:50,2022-12-22 15:00,2022-12-22 16:53,기타,22CNCO1207I,MBR,01,감만부두 1선석,YOKOHAMA,QINGDAO,세미(혼재)컨테이너선,,24,,Y,Y,,
503,부산,VROJ8,HIGHLAND CHIEF,2022,6,최종,외항,출항,"18,723",2022-12-22 14:50,2022-12-24 16:50,2022-12-24 17:00,2022-12-26 09:21,기타,22CNCO1208E,MBR,E2,신감만부두 2선석,YOKOHAMA,QINGDAO,세미(혼재)컨테이너선,,24,,Y,Y,,
504,부산,D8FB,PANSTAR GENIE,2022,106,최종,외항,입항,"7,323",2022-12-25 09:00,2022-12-25 12:05,2022-12-25 09:00,2022-12-27 15:30,기타,22PSLCB332I,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
505,부산,D8FB,PANSTAR GENIE,2022,106,최종,외항,출항,"7,323",2022-12-25 09:00,2022-12-25 12:05,2022-12-25 12:00,2022-12-27 15:30,기타,22PSLCB332E,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
506,인천,BATD,MING YUE,2022,76,최종,외항,출항,"2,453",2022-12-25 09:45,2022-12-25 18:00,2022-12-25 16:00,2022-12-26 09:16,기타,22DDSCK789E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
507,인천,BATD,MING YUE,2022,76,최종,외항,입항,"2,453",2022-12-25 09:45,2022-12-25 18:00,2022-12-25 10:00,2022-12-26 09:02,기타,22DDSCK789I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
508,부산,D8RV,PANSTAR GENIE NO.2,2022,107,최종,외항,입항,"7,323",2022-12-26 17:00,2022-12-26 22:45,2022-12-26 17:00,2022-12-27 14:56,기타,22SSPSB751I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
